MODL,NTAX,NGEN,TRLN,REPL,DATA,MTHD,SMAX,DMAT,STRE,SENL,SEI1,SEI2,SEFP,SEFN,SERF
"100tax+300gen",100,300,10M,07,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,23,23,0.234694
"100tax+300gen",100,300,10M,07,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,10,10,0.102041
"100tax+300gen",100,300,10M,07,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,07,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,9,9,0.091837
"100tax+300gen",100,300,10M,07,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,13,13,0.132653
"100tax+300gen",100,300,10M,07,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,13,13,0.132653
"100tax+300gen",100,300,10M,07,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,13,13,0.132653
"100tax+300gen",100,300,10M,07,exon,"RAxML",NA,NA,RAxML,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,07,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,7,7,0.071429
"100tax+300gen",100,300,10M,07,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,07,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,07,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,07,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,13,13,0.132653
"100tax+300gen",100,300,10M,07,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,23,23,0.234694
"100tax+300gen",100,300,10M,07,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,07,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,07,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,07,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,15,15,0.153061
"100tax+300gen",100,300,10M,07,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,07,intron,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,07,intron,"RAxML",NA,NA,RAxML,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,07,intron,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,07,intron,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,07,intron,"NJMerge(True,AGID)",30,AGID,True,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,07,intron,"NJMerge(True,log-det)",30,log-det,True,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,08,exon,"NJ(AGID)",NA,AGID,NJ,101,98,98,21,21,0.214286
"100tax+300gen",100,300,10M,08,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,28,28,0.285714
"100tax+300gen",100,300,10M,08,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,13,13,0.132653
"100tax+300gen",100,300,10M,08,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,08,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,19,19,0.193878
"100tax+300gen",100,300,10M,08,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,15,15,0.153061
"100tax+300gen",100,300,10M,08,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,17,17,0.173469
"100tax+300gen",100,300,10M,08,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,23,23,0.234694
"100tax+300gen",100,300,10M,08,exon,"RAxML",NA,NA,RAxML,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,08,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,13,13,0.132653
"100tax+300gen",100,300,10M,08,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,21,21,0.214286
"100tax+300gen",100,300,10M,08,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,08,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,18,18,0.183673
"100tax+300gen",100,300,10M,08,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,08,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,10,10,0.102041
"100tax+300gen",100,300,10M,08,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,08,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,08,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,08,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,7,7,0.071429
"100tax+300gen",100,300,10M,08,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,08,intron,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,08,intron,"RAxML",NA,NA,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,08,intron,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,08,intron,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,08,intron,"NJMerge(True,AGID)",30,AGID,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,08,intron,"NJMerge(True,log-det)",30,log-det,True,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,09,exon,"NJ(AGID)",NA,AGID,NJ,101,98,98,16,16,0.163265
"100tax+300gen",100,300,10M,09,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,25,25,0.255102
"100tax+300gen",100,300,10M,09,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,09,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,09,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,14,14,0.142857
"100tax+300gen",100,300,10M,09,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,17,17,0.173469
"100tax+300gen",100,300,10M,09,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,15,15,0.153061
"100tax+300gen",100,300,10M,09,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,20,20,0.204082
"100tax+300gen",100,300,10M,09,exon,"RAxML",NA,NA,RAxML,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,09,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,09,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,14,14,0.142857
"100tax+300gen",100,300,10M,09,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,09,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,10,10,0.102041
"100tax+300gen",100,300,10M,09,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,09,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,19,19,0.193878
"100tax+300gen",100,300,10M,09,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,09,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,09,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,10,10,0.102041
"100tax+300gen",100,300,10M,09,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,14,14,0.142857
"100tax+300gen",100,300,10M,09,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,10,10,0.102041
"100tax+300gen",100,300,10M,09,intron,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,13,13,0.132653
"100tax+300gen",100,300,10M,09,intron,"RAxML",NA,NA,RAxML,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,09,intron,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,09,intron,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,13,13,0.132653
"100tax+300gen",100,300,10M,09,intron,"NJMerge(True,AGID)",30,AGID,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,09,intron,"NJMerge(True,log-det)",30,log-det,True,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,10,exon,"NJ(AGID)",NA,AGID,NJ,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,10,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,9,9,0.091837
"100tax+300gen",100,300,10M,10,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,10,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,10,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,10,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,10,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,10,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,10,exon,"RAxML",NA,NA,RAxML,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,10,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,10,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,10,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,10,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,10,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,10,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,10,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,10,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,10,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,10,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,10,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,10,intron,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,10,intron,"RAxML",NA,NA,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,10,intron,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,10,intron,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,10,intron,"NJMerge(True,AGID)",30,AGID,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,10,intron,"NJMerge(True,log-det)",30,log-det,True,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,exon,"NJ(AGID)",NA,AGID,NJ,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,11,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,11,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,11,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,11,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,11,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,11,exon,"RAxML",NA,NA,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,11,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,11,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,11,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,11,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,7,7,0.071429
"100tax+300gen",100,300,10M,11,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,11,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,11,intron,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,7,7,0.071429
"100tax+300gen",100,300,10M,11,intron,"RAxML",NA,NA,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,intron,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,intron,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,intron,"NJMerge(True,AGID)",30,AGID,True,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,11,intron,"NJMerge(True,log-det)",30,log-det,True,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,12,exon,"NJ(AGID)",NA,AGID,NJ,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,12,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,14,14,0.142857
"100tax+300gen",100,300,10M,12,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,12,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,12,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,12,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,12,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,7,7,0.071429
"100tax+300gen",100,300,10M,12,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,12,exon,"RAxML",NA,NA,RAxML,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,12,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,12,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,12,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,12,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,12,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,12,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,10,10,0.102041
"100tax+300gen",100,300,10M,12,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,12,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,12,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,12,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,12,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,12,intron,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,12,intron,"RAxML",NA,NA,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,12,intron,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,12,intron,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,12,intron,"NJMerge(True,AGID)",30,AGID,True,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,12,intron,"NJMerge(True,log-det)",30,log-det,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,13,exon,"NJ(AGID)",NA,AGID,NJ,101,98,98,15,15,0.153061
"100tax+300gen",100,300,10M,13,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,27,27,0.275510
"100tax+300gen",100,300,10M,13,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,13,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,13,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,15,15,0.153061
"100tax+300gen",100,300,10M,13,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,13,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,14,14,0.142857
"100tax+300gen",100,300,10M,13,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,19,19,0.193878
"100tax+300gen",100,300,10M,13,exon,"RAxML",NA,NA,RAxML,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,13,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,13,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,13,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,13,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,13,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,13,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,18,18,0.183673
"100tax+300gen",100,300,10M,13,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,13,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,13,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,13,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,13,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,9,9,0.091837
"100tax+300gen",100,300,10M,13,intron,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,12,12,0.122449
"100tax+300gen",100,300,10M,13,intron,"RAxML",NA,NA,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,13,intron,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,13,intron,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,10,10,0.102041
"100tax+300gen",100,300,10M,13,intron,"NJMerge(True,AGID)",30,AGID,True,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,13,intron,"NJMerge(True,log-det)",30,log-det,True,101,98,98,9,9,0.091837
"100tax+300gen",100,300,10M,14,exon,"NJ(AGID)",NA,AGID,NJ,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,14,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,7,7,0.071429
"100tax+300gen",100,300,10M,14,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,14,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,14,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,14,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,9,9,0.091837
"100tax+300gen",100,300,10M,14,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,14,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,14,exon,"RAxML",NA,NA,RAxML,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,14,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,14,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,14,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,14,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,14,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,14,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,14,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,14,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,14,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,14,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,14,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,5,5,0.051020
"100tax+300gen",100,300,10M,14,intron,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,14,intron,"RAxML",NA,NA,RAxML,101,98,98,0,0,0.000000
"100tax+300gen",100,300,10M,14,intron,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,14,intron,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,14,intron,"NJMerge(True,AGID)",30,AGID,True,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,14,intron,"NJMerge(True,log-det)",30,log-det,True,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,15,exon,"NJ(AGID)",NA,AGID,NJ,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,15,exon,"NJ(log-det)",NA,log-det,NJ,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,15,exon,"ASTRAL",NA,NA,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,15,exon,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,15,exon,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,15,exon,"SVDquartets",NA,NA,SVDquartets,101,98,98,10,10,0.102041
"100tax+300gen",100,300,10M,15,exon,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,15,exon,"NJMerge(SVDquartets,log-det)",30,log-det,SVDquartets,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,15,exon,"RAxML",NA,NA,RAxML,101,98,98,1,1,0.010204
"100tax+300gen",100,300,10M,15,exon,"NJMerge(RAxML,AGID)",30,AGID,RAxML,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,15,exon,"NJMerge(RAxML,log-det)",30,log-det,RAxML,101,98,98,8,8,0.081633
"100tax+300gen",100,300,10M,15,exon,"NJMerge(True,AGID)",30,AGID,True,101,98,98,2,2,0.020408
"100tax+300gen",100,300,10M,15,exon,"NJMerge(True,log-det)",30,log-det,True,101,98,98,7,7,0.071429
"100tax+300gen",100,300,10M,15,intron,"NJ(AGID)",NA,AGID,NJ,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,15,intron,"NJ(log-det)",NA,log-det,NJ,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,15,intron,"ASTRAL",NA,NA,ASTRAL,101,98,98,3,3,0.030612
"100tax+300gen",100,300,10M,15,intron,"NJMerge(ASTRAL,AGID)",30,AGID,ASTRAL,101,98,98,4,4,0.040816
"100tax+300gen",100,300,10M,15,intron,"NJMerge(ASTRAL,log-det)",30,log-det,ASTRAL,101,98,98,6,6,0.061224
"100tax+300gen",100,300,10M,15,intron,"SVDquartets",NA,NA,SVDquartets,101,98,98,11,11,0.112245
"100tax+300gen",100,300,10M,15,intron,"NJMerge(SVDquartets,AGID)",30,AGID,SVDquartets,101,98,98,8,8,0.081633
